center,bad
accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
864,15198,-2610,-1212,-508,-318
582,14198,-2670,-891,69,-207
608,14332,-2486,-555,397,-179
420,14914,-3190,-169,578,-185
242,15922,-4556,-282,410,-136
432,16216,-4386,-731,194,-88
752,16102,-3710,-803,55,-69
888,16662,-3700,-671,149,-91
836,16746,-3482,-826,209,-119
848,16202,-3204,-918,13,-212
686,15344,-3172,-763,44,-288
442,15120,-3190,-168,195,-275
434,15968,-3612,-98,313,-298
378,16210,-3388,-167,379,-263
318,15864,-3276,-317,314,-265
460,16000,-2830,-288,120,-188
252,15914,-2906,-70,93,-122
322,16580,-3044,-134,35,-167
398,16372,-3028,-544,127,-279
572,16164,-2376,-424,160,-205
136,17012,-2490,-272,68,-109
-88,16816,-2646,-755,102,-225
14,16124,-1362,-658,-1,-275
298,16088,-1974,-365,-12,-308
160,15664,-2940,-741,55,-369
-112,15718,-2784,-364,-19,-298
-252,16342,-2876,-389,-90,-303
-380,16254,-2518,-671,-206,-336
-80,16174,-2448,-716,-246,-307
70,16320,-2656,-600,-126,-284
10,16148,-2250,-580,14,-244
-184,15832,-1768,-452,-9,-211
28,16300,-2476,-306,-38,-144
188,15900,-2414,-491,53,-183
100,15420,-2140,-260,-132,-152
-60,15712,-2014,143,-98,-45
-28,16174,-2314,158,69,2
94,16104,-1930,104,64,-38
-30,16460,-2328,208,-48,-69
-240,16686,-2706,96,-94,-79
