bad_right,bad
accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
16676,6050,3392,3269,-2183,-5262
15044,5044,4258,3975,-1872,-5817
13580,7384,2046,3737,-1351,-5833
11824,8202,2930,3216,-1478,-5848
12122,7828,3336,3185,-2277,-6143
13316,8934,2058,2987,-2631,-6342
13992,9432,1772,2243,-1968,-6365
12972,9166,1214,1994,-1564,-6383
12592,9964,402,2295,-1203,-6095
12124,9416,1814,2218,-392,-5934
10726,10326,2882,2813,-291,-5756
9272,11346,1624,2974,-1089,-5310
6956,12500,-386,3143,-1881,-4826
5972,13318,-408,2436,-2441,-4651
7486,14178,1520,2115,-2206,-4067
9244,14178,2292,3079,-1594,-3842
9208,15400,-1012,3502,-1800,-3712
7294,14394,-540,3116,-2000,-3694
7068,13654,828,3542,-2311,-3773
7714,15596,-378,4013,-2818,-3512
8590,16060,-2232,3491,-2702,-3133
7306,14328,-1446,3114,-2488,-2840
5914,14458,-2718,4214,-2214,-2047
5040,16050,-5110,3988,-1643,-774
5110,15900,-2298,4579,-199,-105
7874,18210,-2494,5551,652,-110
9400,17174,-5846,5109,-758,-1072
8080,15898,-8518,4577,-1218,-1385
7688,15444,-7574,4038,-555,-862
8192,14620,-7684,3298,-606,-229
7486,14288,-8088,2773,-765,485
7524,14382,-7440,2890,-1059,910
8910,14434,-6890,2178,-741,1464
9102,14452,-6696,1587,-645,1521
8306,13516,-6472,1658,-847,1545
7274,13466,-7616,2017,-1029,1675
7666,14630,-9260,1531,-1145,1782
7850,13804,-7826,1045,-1033,1666
8070,13260,-8350,933,-1347,1622
8550,13446,-7870,926,-1229,1670
7844,14062,-6740,631,-1167,1584
7758,13516,-7226,777,-1262,1708
8106,14198,-7564,445,-1410,1724
7220,13592,-5612,212,-927,1570
8602,13386,-5370,74,-424,1411
8902,13630,-7308,-49,-1153,1156
7180,12370,-5476,-441,-1770,1227
6670,12510,-8280,306,-1703,863
6576,12786,-10060,-88,-1273,545
7674,11504,-8636,-560,-1190,152
6842,9854,-6938,-583,-1337,-412
4534,10108,-5158,91,-2439,-696
5372,12438,-9732,742,-2454,-443
6596,13372,-12354,-521,-476,-350
6590,14200,-12032,-1372,173,-840
6356,13950,-10846,-2296,11,-1330
6248,12104,-9062,-2593,-197,-1639
6000,12274,-8814,-2420,-677,-1986
6620,12964,-9732,-2117,-414,-2039
