bad_left,bad
accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
-24460,-12874,-10054,-4511,2664,-2948
-25894,-6144,5840,8147,-806,7690
-13202,-15402,1028,2202,-3800,3050
-12260,-18810,-2422,-3482,-4446,-5319
-6124,-7966,-2290,-4962,-4902,-8147
-7872,-3898,3928,-3335,-4304,-6367
-8840,-1752,3224,-805,-5978,-2996
-10730,-1788,-2452,557,-6971,-72
-10500,-8060,-2092,180,-7147,1337
-9792,-9398,2212,864,-6343,2487
-9882,-8974,-548,201,-7259,2450
-9128,-10360,768,-544,-6194,3349
-8816,-9998,296,172,-5548,4027
-8310,-5008,650,20,-5116,4424
-10710,-5168,1448,-1439,-4973,5163
-13982,-12008,5820,657,-4176,6784
-10942,-6204,1834,2057,-4791,7526
-684,-160,1980,2549,-4913,8236
-18870,-248,4942,2503,-3930,8883
-32768,-598,10558,1773,-5463,7594
-32768,5088,10870,3531,-6820,6674
-26504,13540,11070,1083,-5401,6166
-15964,7764,15130,95,-3909,5422
-6394,610,12730,607,502,4974
-8922,1908,8822,1644,2634,5419
-16060,720,7684,1090,2848,5350
-16488,3410,11136,1891,506,6230
-14216,5128,8510,3068,-1263,7090
-13292,3162,7404,3746,-2726,7534
-8814,3662,5782,3920,-3267,7860
-5518,6178,7918,3956,-3199,7452
-5742,9550,9772,4080,-3138,7147
-7860,11424,7954,4130,-2918,6786
-6510,11076,7702,4103,-2527,6920
-6330,10226,8282,4101,-1842,6748
-5822,10046,7276,4378,-710,6237
-6406,12078,5290,3722,-664,5623
-6514,12082,5912,3339,-499,5642
-6444,11734,5332,2871,-429,5856
-4448,13176,3694,2586,545,6091
-7474,15382,948,2087,-486,5371
-9410,16200,484,1271,-2676,5537
-3550,10618,7274,554,-2844,5690
-1898,11906,6528,1755,-2872,4808
-2840,15554,2112,376,-3040,3462
-3358,14880,4322,-979,-2684,2936
-3068,12538,9014,539,-3687,3836
-1882,14464,4956,2447,-3745,4603
-2338,16476,2010,1496,-4063,4317
-2520,16956,2778,459,-4565,4352
520,15586,4452,326,-4298,5087
2602,15640,6236,150,-2646,5673
902,16270,8302,871,-1927,5871
1678,18908,5592,1557,-2847,5805
3278,17670,5498,1046,-4240,5097
4512,16078,5568,-51,-4958,3560
5058,14562,7672,333,-4783,2646
26032,-32768,-434,10636,826,-4216
6282,15440,7612,545,-3489,2971
5568,13192,4898,1563,-4848,2118
4734,14234,792,914,-4589,2131
10288,16364,2524,-923,-4670,3780
8680,13216,3264,-1462,-4598,3709
8782,12784,4064,-1648,-4548,3813
8232,14262,4078,-1511,-3844,3384
6588,14032,5274,-939,-4354,2760
5820,15006,4458,2,-4623,2640
8482,14702,4106,512,-4159,2905
8680,15808,2692,80,-3771,2274
