center,bad
accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
338,15102,7552,647,-743,46
-1456,14710,5910,695,-1157,136
-1424,13808,6030,772,-1352,31
1454,12806,6802,864,-712,-208
1640,13218,4888,792,-277,-320
-2004,14206,5392,927,97,16
-3174,14116,5422,665,-222,-22
430,12660,4410,1258,-946,-70
1734,12280,2542,1156,-491,-143
-104,12026,2994,855,470,-53
-1678,11996,3394,1114,577,-48
-648,12036,2882,949,639,-127
-122,14460,2464,627,1123,-281
-3384,16268,2548,192,948,-16
202,18060,4882,1042,659,-2
2884,20620,4766,1009,1280,-99
618,22678,1156,1127,690,102
-124,22616,662,2587,514,857
2162,21170,1482,3217,0,1224
2604,19536,1462,4137,-780,1559
1684,18776,-752,5485,-2402,2120
-308,17286,1224,6098,-2575,2244
-2694,14150,5990,6170,-2075,1816
-2314,12122,9602,6693,-2241,1412
1174,14496,6978,5594,-2129,1017
2422,12408,5008,4489,-119,724
-396,11964,6666,4121,1363,750
-866,12608,8010,3946,1615,461
1154,13232,4130,3592,679,-558
2304,11820,2446,2864,1033,-851
-382,8710,1878,2203,2181,-189
-2606,6008,1986,2170,1625,72
-590,2176,1656,1652,-238,-617
2282,1228,-974,793,-745,-1228
2490,2848,-572,1068,1027,-324
1366,2196,3014,1259,1924,328
1906,480,1042,859,694,40
528,384,1192,517,-437,-446
-1016,212,1320,887,-610,-569
-2998,1574,556,2162,966,285
104,1680,712,1963,1609,771
1484,-520,1202,1145,3,228
2560,-2940,118,1715,-790,-21
1074,-4962,-2990,3290,33,422
1850,-5550,-4946,4326,1336,509
968,330,-20876,6105,-855,-148
1782,25396,-32768,8219,-614,-2620
4798,32767,-29598,10950,-3930,188
-3078,32767,7400,-3616,-2517,-2207
7326,32767,-3126,143,-3140,-519
5394,20740,-8122,2324,-608,464
-2274,27428,-12776,5038,-135,-919
-6428,32767,-4772,3273,-1512,-2457
-1622,32394,-7782,1381,251,-2750
1026,27958,-6710,1086,1876,-465
280,20008,-3382,1531,1496,261
-722,19906,-5096,2482,-193,-801
1162,21682,-5244,1909,-649,-1952
1116,23780,-7910,1075,561,-1786
590,21712,-6142,556,1507,-25
-1748,18020,-5030,676,1604,1091
-2736,14902,-3472,473,882,692
-808,15676,-4918,-605,-413,-257
1472,14014,-6126,-2700,-579,-358
1598,10802,-4662,-3456,-384,105
-834,8638,-2832,-2930,-718,162
-1308,9406,-3770,-2057,-937,-13
392,11984,-5508,-1852,-643,-244
1378,13368,-6570,-2289,-499,-498
114,12374,-5086,-2525,-978,-619
-1026,13340,-4552,-1778,-1161,-826
-800,16416,-6090,-1404,-615,-677
54,17474,-6136,-2096,149,-292
-356,15234,-3592,-1957,-172,-198
-1704,16350,-5018,-655,-827,-364
-1562,19676,-6760,-847,-308,-291
-478,19734,-4452,-1929,457,-104
-30,18330,-3386,-1689,403,-275
-356,19664,-4540,-814,226,-327
-662,20528,-6252,-1522,669,-11
-2,16796,-4548,-2718,1052,209
52,14724,-1680,-1895,716,-149
-296,15868,-2270,-899,444,-426
-604,16862,-4226,-864,573,-93
-412,16126,-4168,-1197,837,361
-120,15196,-2502,-1309,950,304
-208,14632,-2098,-1367,694,15
8,13914,-2456,-1193,807,-26
566,13752,-2772,-539,846,348
974,14020,-2936,-390,740,543
570,13980,-2486,-617,689,322
-136,14430,-2064,-397,822,-58
-450,15302,-3592,-404,833,-34
-212,14572,-4828,-572,571,369
320,13790,-3882,-323,378,436
268,14854,-2890,-177,310,44
12,14988,-3342,-489,383,-272
178,14492,-3336,117,311,31
258,15276,-2486,490,75,273
196,16618,-2906,-90,46,65
126,16504,-3548,-913,-26,-120
184,14934,-3566,-1261,-241,-134
164,14338,-2946,-890,-428,-195
434,15528,-2730,-743,-519,-370
420,16060,-1964,-953,-392,-474
590,15710,-2202,-985,-280,-430
592,14858,-2498,-563,-140,-318
202,15316,-2544,-188,-213,-216
78,16806,-1718,-370,-339,-297
-532,17760,-988,-1109,-626,-386
-1046,16736,-868,-1423,-964,-387
-644,16062,-1110,-950,-1115,-264
-158,16276,-1352,-714,-1139,-94
72,15612,-1040,-787,-858,-9
240,15102,-686,-878,-810,-92
170,14560,-624,-772,-957,-221
222,14798,-1312,-297,-1127,-339
724,15664,-2316,9,-857,-305
1460,15840,-2388,-164,-463,-225
1448,15506,-1426,-243,79,-250
620,16120,-1044,171,197,-230
-424,17130,-850,333,-4,-216
-1364,17778,-1002,-66,-295,-304
-1320,17748,-752,-467,-587,-435
-666,17246,-800,-646,-757,-468
-256,16364,-952,-546,-645,-254
-12,15484,-582,-359,-397,-3
-450,15682,-672,-147,-226,89
-446,16156,-1060,-350,-238,-31
-298,16042,-796,-433,-584,-168
16,15662,-588,-206,-658,-161
382,16080,-922,105,-447,-163
248,16752,-930,9,-256,-129
-244,16990,-308,-534,-263,-158
-852,16306,482,-513,-271,-210
-826,16032,284,71,-264,-62
-312,16300,-868,98,-270,26
102,16238,-994,-150,-300,12
264,16418,-688,-202,-338,-29
158,16668,-142,-289,-397,-77
-272,16570,-72,-389,-405,-99
-448,16684,-536,-391,-294,-95
-152,16612,-620,-517,-252,-65
218,16204,-362,-549,-160,-30
-4,15892,132,-183,-96,1
-526,16128,-250,166,-241,21
-72,16416,-344,52,-366,16
404,16428,-418,-175,-248,-8
990,16372,-44,-370,-232,-64
748,16160,210,58,-258,-157
