accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
-3244,20064,-6848,-1106,-148,-606
-3138,18394,-5472,-764,15,-192
-2062,19530,-5656,-523,79,-1
-1024,19388,-6414,-1658,264,147
28,17750,-5540,-2232,12,68
-1542,17594,-3980,-2196,102,-46
-2014,14186,-1504,2607,168,417
5948,31890,-31036,6025,2173,668
-598,16966,-5824,-1305,403,18
50,13690,-4514,-1208,356,463
-42,13784,-4284,-449,434,610
310,14544,-5286,-853,23,286
512,14246,-5932,-2727,68,535
80,4848,378,2765,-511,1062
1248,14332,-5042,4729,-400,1371
-242,15408,-5472,-918,-237,792
-354,11382,-6208,-2229,-449,1046
-270,10110,-4630,-1714,-635,1081
-374,10248,-2474,-1872,-618,1075
552,9286,-2592,-2428,-733,1253
102,7344,-2808,-2819,-1303,1258
-812,6022,-1438,-1988,-1587,1138
-458,6574,206,-744,-1358,951
314,8006,-1964,-1112,-1760,422
486,8846,-5274,-1227,-2065,222
-514,10356,-5878,-285,-1649,421
-988,12776,-4648,39,-1029,401
-86,13870,-3646,-381,-1609,15
1246,16146,-2482,-558,-1987,-395
1776,19188,-3106,-489,-1655,-340
2372,21052,-5784,-1161,-1096,-155
-94,18530,-4800,-2308,-840,-484
-2384,15550,-3562,-2238,-1317,-745
-3276,13416,-2166,-1158,-1968,-474
-2414,14022,-2796,746,-1874,-100
-80,16368,-5832,1194,-1691,-33
3176,17878,-5504,442,-983,-44
2834,18270,-5440,-126,-358,79
434,15720,-4858,-378,-98,206
-622,15278,-2828,-546,108,21
-1018,15456,-2828,6,93,28
-850,14712,-2588,236,-311,116
-426,15066,-3440,301,-515,74
244,15540,-4354,113,-209,13
798,16324,-4096,-196,46,13
344,15156,-3468,-257,15,-118
-670,16002,-3980,247,49,-168
-1010,15588,-3666,-77,-84,-139
-886,15844,-3494,-184,-78,-188
-324,15918,-3042,-279,-62,-246
298,15962,-3794,-1,80,-163
210,16318,-4232,34,207,-97
56,16278,-4118,-151,264,-118
10,15912,-3702,-251,224,-232
-110,15832,-3474,-325,219,-360
-452,15910,-3232,-173,-1,-218
-696,15794,-3282,-150,-74,-76
-432,16058,-3362,-99,-109,-66
32,16184,-3382,-305,-174,-103
308,16010,-3260,-379,-159,-98
528,16500,-3284,-226,3,-26
246,16484,-3096,-282,25,-52
140,16356,-3314,-194,102,-72
80,16206,-3054,-532,18,-158
-52,16400,-2232,-699,-285,-179
-676,16424,-2288,-847,-522,-87
-782,16208,-2154,-956,-669,72
-398,16332,-2366,-993,-990,119
-462,16466,-2682,-1188,-1479,40
-1114,17042,-3420,-1409,-2096,-7
-1442,16860,-3096,-1784,-2146,9
